model_name,input_token,output_token,latency_sec,tps
gpt-5.4-2026-03-05,132,42,,
gpt-5.4-2026-03-05,110,25,,
gpt-5.4-2026-03-05,179,82,,
gpt-5.4-2026-03-05,143,45,,
gpt-5.4-2026-03-05,95,14,,
gpt-5.4-2026-03-05,145,55,,
gpt-5.4-2026-03-05,91,15,,
gpt-5.4-2026-03-05,119,45,,
gpt-5.4-2026-03-05,103,24,,
gpt-5.4-2026-03-05,149,52,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,121,46,,
gpt-5.4-2026-03-05,96,22,,
gpt-5.4-2026-03-05,96,22,,
gpt-5.4-2026-03-05,129,29,,
gpt-5.4-2026-03-05,94,19,,
gpt-5.4-2026-03-05,131,38,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,138,48,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,139,44,,
gpt-5.4-2026-03-05,134,50,,
gpt-5.4-2026-03-05,210,99,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,111,25,,
gpt-5.4-2026-03-05,195,83,,
gpt-5.4-2026-03-05,121,30,,
gpt-5.4-2026-03-05,90,14,,
gpt-5.4-2026-03-05,124,35,,
gpt-5.4-2026-03-05,125,30,,
gpt-5.4-2026-03-05,121,32,,
gpt-5.4-2026-03-05,96,16,,
gpt-5.4-2026-03-05,123,31,,
gpt-5.4-2026-03-05,106,25,,
gpt-5.4-2026-03-05,138,43,,
gpt-5.4-2026-03-05,126,41,,
gpt-5.4-2026-03-05,157,52,,
gpt-5.4-2026-03-05,168,72,,
gpt-5.4-2026-03-05,141,48,,
gpt-5.4-2026-03-05,118,29,,
gpt-5.4-2026-03-05,121,32,,
gpt-5.4-2026-03-05,109,22,,
gpt-5.4-2026-03-05,121,36,,
gpt-5.4-2026-03-05,160,66,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,154,44,,
gpt-5.4-2026-03-05,136,50,,
gpt-5.4-2026-03-05,136,43,,
gpt-5.4-2026-03-05,121,35,,
gpt-5.4-2026-03-05,116,29,,
gpt-5.4-2026-03-05,101,20,,
gpt-5.4-2026-03-05,126,31,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,128,37,,
gpt-5.4-2026-03-05,93,18,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,140,46,,
gpt-5.4-2026-03-05,97,22,,
gpt-5.4-2026-03-05,96,19,,
gpt-5.4-2026-03-05,85,11,,
gpt-5.4-2026-03-05,128,40,,
gpt-5.4-2026-03-05,122,37,,
gpt-5.4-2026-03-05,90,15,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,137,55,,
gpt-5.4-2026-03-05,103,28,,
gpt-5.4-2026-03-05,112,26,,
gpt-5.4-2026-03-05,99,22,,
gpt-5.4-2026-03-05,114,29,,
gpt-5.4-2026-03-05,130,41,,
gpt-5.4-2026-03-05,98,23,,
gpt-5.4-2026-03-05,158,54,,
gpt-5.4-2026-03-05,147,49,,
gpt-5.4-2026-03-05,142,47,,
gpt-5.4-2026-03-05,126,36,,
gpt-5.4-2026-03-05,92,16,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,122,38,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,130,32,,
gpt-5.4-2026-03-05,153,50,,
gpt-5.4-2026-03-05,148,54,,
gpt-5.4-2026-03-05,93,15,,
gpt-5.4-2026-03-05,111,26,,
gpt-5.4-2026-03-05,114,29,,
gpt-5.4-2026-03-05,125,41,,
gpt-5.4-2026-03-05,120,37,,
gpt-5.4-2026-03-05,95,17,,
gpt-5.4-2026-03-05,119,30,,
gpt-5.4-2026-03-05,143,53,,
gpt-5.4-2026-03-05,92,17,,
gpt-5.4-2026-03-05,94,19,,
gpt-5.4-2026-03-05,122,36,,
gpt-5.4-2026-03-05,110,30,,
gpt-5.4-2026-03-05,115,28,,
gpt-5.4-2026-03-05,108,26,,
gpt-5.4-2026-03-05,106,21,,
gpt-5.4-2026-03-05,92,14,,
gpt-5.4-2026-03-05,107,24,,
gpt-5.4-2026-03-05,128,36,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,107,26,,
gpt-5.4-2026-03-05,102,25,,
gpt-5.4-2026-03-05,143,50,,
gpt-5.4-2026-03-05,98,16,,
gpt-5.4-2026-03-05,163,69,,
gpt-5.4-2026-03-05,136,43,,
gpt-5.4-2026-03-05,93,14,,
gpt-5.4-2026-03-05,98,21,,
gpt-5.4-2026-03-05,138,46,,
gpt-5.4-2026-03-05,152,53,,
gpt-5.4-2026-03-05,181,73,,
gpt-5.4-2026-03-05,151,60,,
gpt-5.4-2026-03-05,163,60,,
gpt-5.4-2026-03-05,173,59,,
gpt-5.4-2026-03-05,200,79,,
gpt-5.4-2026-03-05,125,37,,
gpt-5.4-2026-03-05,100,24,,
gpt-5.4-2026-03-05,103,21,,
gpt-5.4-2026-03-05,114,28,,
gpt-5.4-2026-03-05,117,28,,
gpt-5.4-2026-03-05,109,29,,
gpt-5.4-2026-03-05,130,35,,
gpt-5.4-2026-03-05,155,59,,
gpt-5.4-2026-03-05,132,46,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,97,18,,
gpt-5.4-2026-03-05,108,30,,
gpt-5.4-2026-03-05,158,58,,
gpt-5.4-2026-03-05,126,36,,
gpt-5.4-2026-03-05,224,111,,
gpt-5.4-2026-03-05,136,35,,
gpt-5.4-2026-03-05,138,43,,
gpt-5.4-2026-03-05,175,84,,
gpt-5.4-2026-03-05,162,57,,
gpt-5.4-2026-03-05,207,103,,
gpt-5.4-2026-03-05,322,163,,
gpt-5.4-2026-03-05,94,19,,
gpt-5.4-2026-03-05,213,103,,
gpt-5.4-2026-03-05,92,17,,
gpt-5.4-2026-03-05,98,20,,
gpt-5.4-2026-03-05,139,51,,
gpt-5.4-2026-03-05,123,42,,
gpt-5.4-2026-03-05,127,43,,
gpt-5.4-2026-03-05,147,48,,
gpt-5.4-2026-03-05,187,79,,
gpt-5.4-2026-03-05,108,26,,
gpt-5.4-2026-03-05,220,92,,
gpt-5.4-2026-03-05,129,35,,
gpt-5.4-2026-03-05,159,63,,
gpt-5.4-2026-03-05,177,68,,
gpt-5.4-2026-03-05,118,35,,
gpt-5.4-2026-03-05,114,23,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,134,40,,
gpt-5.4-2026-03-05,142,54,,
gpt-5.4-2026-03-05,114,31,,
gpt-5.4-2026-03-05,99,18,,
gpt-5.4-2026-03-05,116,30,,
gpt-5.4-2026-03-05,195,87,,
gpt-5.4-2026-03-05,107,32,,
gpt-5.4-2026-03-05,109,25,,
gpt-5.4-2026-03-05,122,34,,
gpt-5.4-2026-03-05,135,32,,
gpt-5.4-2026-03-05,139,48,,
gpt-5.4-2026-03-05,121,38,,
gpt-5.4-2026-03-05,152,57,,
gpt-5.4-2026-03-05,211,105,,
gpt-5.4-2026-03-05,116,32,,
gpt-5.4-2026-03-05,99,24,,
gpt-5.4-2026-03-05,175,66,,
gpt-5.4-2026-03-05,144,45,,
gpt-5.4-2026-03-05,160,56,,
gpt-5.4-2026-03-05,102,23,,
gpt-5.4-2026-03-05,119,34,,
gpt-5.4-2026-03-05,85,14,,
gpt-5.4-2026-03-05,155,52,,
gpt-5.4-2026-03-05,164,58,,
gpt-5.4-2026-03-05,143,48,,
gpt-5.4-2026-03-05,132,40,,
gpt-5.4-2026-03-05,133,43,,
gpt-5.4-2026-03-05,105,23,,
gpt-5.4-2026-03-05,129,39,,
gpt-5.4-2026-03-05,153,62,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,147,55,,
gpt-5.4-2026-03-05,89,14,,
gpt-5.4-2026-03-05,158,50,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,135,42,,
gpt-5.4-2026-03-05,113,29,,
gpt-5.4-2026-03-05,106,22,,
gpt-5.4-2026-03-05,113,29,,
gpt-5.4-2026-03-05,141,46,,
gpt-5.4-2026-03-05,129,62,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,136,53,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,119,37,,
gpt-5.4-2026-03-05,90,14,,
gpt-5.4-2026-03-05,136,40,,
gpt-5.4-2026-03-05,148,46,,
gpt-5.4-2026-03-05,124,35,,
gpt-5.4-2026-03-05,147,56,,
gpt-5.4-2026-03-05,105,23,,
gpt-5.4-2026-03-05,132,38,,
gpt-5.4-2026-03-05,125,63,,
gpt-5.4-2026-03-05,120,29,,
gpt-5.4-2026-03-05,113,28,,
gpt-5.4-2026-03-05,101,24,,
gpt-5.4-2026-03-05,159,62,,
gpt-5.4-2026-03-05,108,26,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,107,25,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,113,31,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,166,66,,
gpt-5.4-2026-03-05,137,48,,
gpt-5.4-2026-03-05,155,55,,
gpt-5.4-2026-03-05,197,90,,
gpt-5.4-2026-03-05,98,19,,
gpt-5.4-2026-03-05,129,41,,
gpt-5.4-2026-03-05,142,59,,
gpt-5.4-2026-03-05,118,30,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,189,82,,
gpt-5.4-2026-03-05,122,43,,
gpt-5.4-2026-03-05,91,14,,
gpt-5.4-2026-03-05,117,28,,
gpt-5.4-2026-03-05,184,77,,
gpt-5.4-2026-03-05,94,16,,
gpt-5.4-2026-03-05,106,26,,
gpt-5.4-2026-03-05,98,18,,
gpt-5.4-2026-03-05,86,11,,
gpt-5.4-2026-03-05,87,11,,
gpt-5.4-2026-03-05,100,17,,
gpt-5.4-2026-03-05,125,45,,
gpt-5.4-2026-03-05,124,35,,
gpt-5.4-2026-03-05,107,29,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,111,26,,
gpt-5.4-2026-03-05,102,19,,
gpt-5.4-2026-03-05,128,36,,
gpt-5.4-2026-03-05,90,16,,
gpt-5.4-2026-03-05,117,32,,
gpt-5.4-2026-03-05,114,34,,
gpt-5.4-2026-03-05,132,41,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,108,29,,
gpt-5.4-2026-03-05,123,33,,
gpt-5.4-2026-03-05,86,12,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,99,22,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,190,70,,
gpt-5.4-2026-03-05,95,19,,
gpt-5.4-2026-03-05,130,36,,
gpt-5.4-2026-03-05,86,12,,
gpt-5.4-2026-03-05,90,14,,
gpt-5.4-2026-03-05,99,21,,
gpt-5.4-2026-03-05,94,17,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,108,29,,
gpt-5.4-2026-03-05,120,35,,
gpt-5.4-2026-03-05,130,34,,
gpt-5.4-2026-03-05,101,21,,
gpt-5.4-2026-03-05,110,28,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,97,16,,
gpt-5.4-2026-03-05,142,52,,
gpt-5.4-2026-03-05,105,30,,
gpt-5.4-2026-03-05,106,26,,
gpt-5.4-2026-03-05,101,19,,
gpt-5.4-2026-03-05,125,39,,
gpt-5.4-2026-03-05,111,29,,
gpt-5.4-2026-03-05,4094,22,,
gpt-5.4-2026-03-05,94,21,,
gpt-5.4-2026-03-05,116,29,,
gpt-5.4-2026-03-05,121,40,,
gpt-5.4-2026-03-05,122,39,,
gpt-5.4-2026-03-05,168,69,,
gpt-5.4-2026-03-05,118,38,,
gpt-5.4-2026-03-05,147,52,,
gpt-5.4-2026-03-05,150,60,,
gpt-5.4-2026-03-05,101,21,,
gpt-5.4-2026-03-05,108,22,,
gpt-5.4-2026-03-05,101,23,,
gpt-5.4-2026-03-05,98,22,,
gpt-5.4-2026-03-05,104,22,,
gpt-5.4-2026-03-05,4087,16,,
gpt-5.4-2026-03-05,108,24,,
gpt-5.4-2026-03-05,92,13,,
gpt-5.4-2026-03-05,113,24,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,86,12,,
gpt-5.4-2026-03-05,104,32,,
gpt-5.4-2026-03-05,118,35,,
gpt-5.4-2026-03-05,124,36,,
gpt-5.4-2026-03-05,131,40,,
gpt-5.4-2026-03-05,151,62,,
gpt-5.4-2026-03-05,191,109,,
gpt-5.4-2026-03-05,161,78,,
gpt-5.4-2026-03-05,181,76,,
gpt-5.4-2026-03-05,98,22,,
gpt-5.4-2026-03-05,124,37,,
gpt-5.4-2026-03-05,136,40,,
gpt-5.4-2026-03-05,96,15,,
gpt-5.4-2026-03-05,144,46,,
gpt-5.4-2026-03-05,92,15,,
gpt-5.4-2026-03-05,102,16,,
gpt-5.4-2026-03-05,201,93,,
gpt-5.4-2026-03-05,89,12,,
gpt-5.4-2026-03-05,140,46,,
gpt-5.4-2026-03-05,106,28,,
gpt-5.4-2026-03-05,149,63,,
gpt-5.4-2026-03-05,97,20,,
gpt-5.4-2026-03-05,114,28,,
gpt-5.4-2026-03-05,167,71,,
gpt-5.4-2026-03-05,132,42,,
gpt-5.4-2026-03-05,145,60,,
gpt-5.4-2026-03-05,104,24,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,122,32,,
gpt-5.4-2026-03-05,100,17,,
gpt-5.4-2026-03-05,98,22,,
gpt-5.4-2026-03-05,127,33,,
gpt-5.4-2026-03-05,102,28,,
gpt-5.4-2026-03-05,126,42,,
gpt-5.4-2026-03-05,145,53,,
gpt-5.4-2026-03-05,110,26,,
gpt-5.4-2026-03-05,126,48,,
gpt-5.4-2026-03-05,117,42,,
gpt-5.4-2026-03-05,194,74,,
gpt-5.4-2026-03-05,142,51,,
gpt-5.4-2026-03-05,158,61,,
gpt-5.4-2026-03-05,150,52,,
gpt-5.4-2026-03-05,103,24,,
gpt-5.4-2026-03-05,199,85,,
gpt-5.4-2026-03-05,181,82,,
gpt-5.4-2026-03-05,88,13,,
gpt-5.4-2026-03-05,118,34,,
gpt-5.4-2026-03-05,154,73,,
gpt-5.4-2026-03-05,109,24,,
gpt-5.4-2026-03-05,135,47,,
gpt-5.4-2026-03-05,102,19,,
gpt-5.4-2026-03-05,207,79,,
gpt-5.4-2026-03-05,137,42,,
gpt-5.4-2026-03-05,141,46,,
gpt-5.4-2026-03-05,209,96,,
gpt-5.4-2026-03-05,89,13,,
gpt-5.4-2026-03-05,96,20,,
gpt-5.4-2026-03-05,201,83,,
gpt-5.4-2026-03-05,113,26,,
gpt-5.4-2026-03-05,114,33,,
gpt-5.4-2026-03-05,210,90,,
gpt-5.4-2026-03-05,149,55,,
gpt-5.4-2026-03-05,137,44,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,91,17,,
gpt-5.4-2026-03-05,158,67,,
gpt-5.4-2026-03-05,90,14,,
gpt-5.4-2026-03-05,100,20,,
gpt-5.4-2026-03-05,98,28,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,89,12,,
gpt-5.4-2026-03-05,413,211,,
gpt-5.4-2026-03-05,114,25,,
gpt-5.4-2026-03-05,392,201,,
gpt-5.4-2026-03-05,383,225,,
gpt-5.4-2026-03-05,482,269,,
gpt-5.4-2026-03-05,295,147,,
gpt-5.4-2026-03-05,370,193,,
gpt-5.4-2026-03-05,355,196,,
gpt-5.4-2026-03-05,413,236,,
gpt-5.4-2026-03-05,427,226,,
gpt-5.4-2026-03-05,282,139,,
gpt-5.4-2026-03-05,364,185,,
gpt-5.4-2026-03-05,601,350,,
gpt-5.4-2026-03-05,395,237,,
gpt-5.4-2026-03-05,87,11,,
gpt-5.4-2026-03-05,114,25,,
gpt-5.4-2026-03-05,548,301,,
gpt-5.4-2026-03-05,335,175,,
gpt-5.4-2026-03-05,270,130,,
gpt-5.4-2026-03-05,519,289,,
gpt-5.4-2026-03-05,271,137,,
gpt-5.4-2026-03-05,234,121,,
gpt-5.4-2026-03-05,121,29,,
gpt-5.4-2026-03-05,126,38,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,262,116,,
gpt-5.4-2026-03-05,115,26,,
gpt-5.4-2026-03-05,219,103,,
gpt-5.4-2026-03-05,117,49,,
gpt-5.4-2026-03-05,100,23,,
gpt-5.4-2026-03-05,111,38,,
gpt-5.4-2026-03-05,229,103,,
gpt-5.4-2026-03-05,177,68,,
gpt-5.4-2026-03-05,220,87,,
gpt-5.4-2026-03-05,179,64,,
gpt-5.4-2026-03-05,285,130,,
gpt-5.4-2026-03-05,331,170,,
gpt-5.4-2026-03-05,178,74,,
gpt-5.4-2026-03-05,215,91,,
gpt-5.4-2026-03-05,131,35,,
gpt-5.4-2026-03-05,96,19,,
gpt-5.4-2026-03-05,91,14,,
gpt-5.4-2026-03-05,103,21,,
gpt-5.4-2026-03-05,167,59,,
gpt-5.4-2026-03-05,239,109,,
gpt-5.4-2026-03-05,88,13,,
gpt-5.4-2026-03-05,246,111,,
gpt-5.4-2026-03-05,164,62,,
gpt-5.4-2026-03-05,182,81,,
gpt-5.4-2026-03-05,393,188,,
gpt-5.4-2026-03-05,357,200,,
gpt-5.4-2026-03-05,229,109,,
gpt-5.4-2026-03-05,112,26,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,102,16,,
gpt-5.4-2026-03-05,275,139,,
gpt-5.4-2026-03-05,204,87,,
gpt-5.4-2026-03-05,216,95,,
gpt-5.4-2026-03-05,176,80,,
gpt-5.4-2026-03-05,344,175,,
gpt-5.4-2026-03-05,284,139,,
gpt-5.4-2026-03-05,203,97,,
gpt-5.4-2026-03-05,264,123,,
gpt-5.4-2026-03-05,269,124,,
gpt-5.4-2026-03-05,95,24,,
gpt-5.4-2026-03-05,187,78,,
gpt-5.4-2026-03-05,263,131,,
gpt-5.4-2026-03-05,291,158,,
gpt-5.4-2026-03-05,177,65,,
gpt-5.4-2026-03-05,125,40,,
gpt-5.4-2026-03-05,164,62,,
gpt-5.4-2026-03-05,171,67,,
gpt-5.4-2026-03-05,156,49,,
gpt-5.4-2026-03-05,131,41,,
gpt-5.4-2026-03-05,292,130,,
gpt-5.4-2026-03-05,140,51,,
gpt-5.4-2026-03-05,302,158,,
gpt-5.4-2026-03-05,137,42,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,221,93,,
gpt-5.4-2026-03-05,192,81,,
gpt-5.4-2026-03-05,195,78,,
gpt-5.4-2026-03-05,243,105,,
gpt-5.4-2026-03-05,260,117,,
gpt-5.4-2026-03-05,191,66,,
gpt-5.4-2026-03-05,226,93,,
gpt-5.4-2026-03-05,155,63,,
gpt-5.4-2026-03-05,163,65,,
gpt-5.4-2026-03-05,192,74,,
gpt-5.4-2026-03-05,240,129,,
gpt-5.4-2026-03-05,91,15,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,229,103,,
gpt-5.4-2026-03-05,231,108,,
gpt-5.4-2026-03-05,120,35,,
gpt-5.4-2026-03-05,96,15,,
gpt-5.4-2026-03-05,300,128,,
gpt-5.4-2026-03-05,182,67,,
gpt-5.4-2026-03-05,136,37,,
gpt-5.4-2026-03-05,155,55,,
gpt-5.4-2026-03-05,202,100,,
gpt-5.4-2026-03-05,138,44,,
gpt-5.4-2026-03-05,124,37,,
gpt-5.4-2026-03-05,213,91,,
gpt-5.4-2026-03-05,311,180,,
gpt-5.4-2026-03-05,147,53,,
gpt-5.4-2026-03-05,122,39,,
gpt-5.4-2026-03-05,150,52,,
gpt-5.4-2026-03-05,184,71,,
gpt-5.4-2026-03-05,204,88,,
gpt-5.4-2026-03-05,200,84,,
gpt-5.4-2026-03-05,142,45,,
gpt-5.4-2026-03-05,174,65,,
gpt-5.4-2026-03-05,123,33,,
gpt-5.4-2026-03-05,279,124,,
gpt-5.4-2026-03-05,169,66,,
gpt-5.4-2026-03-05,102,24,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,96,15,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,241,125,,
gpt-5.4-2026-03-05,136,42,,
gpt-5.4-2026-03-05,129,42,,
gpt-5.4-2026-03-05,148,51,,
gpt-5.4-2026-03-05,120,30,,
gpt-5.4-2026-03-05,137,36,,
gpt-5.4-2026-03-05,102,25,,
gpt-5.4-2026-03-05,110,28,,
gpt-5.4-2026-03-05,154,47,,
gpt-5.4-2026-03-05,225,91,,
gpt-5.4-2026-03-05,276,147,,
gpt-5.4-2026-03-05,153,50,,
gpt-5.4-2026-03-05,160,58,,
gpt-5.4-2026-03-05,130,39,,
gpt-5.4-2026-03-05,158,48,,
gpt-5.4-2026-03-05,148,58,,
gpt-5.4-2026-03-05,179,68,,
gpt-5.4-2026-03-05,134,40,,
gpt-5.4-2026-03-05,112,27,,
gpt-5.4-2026-03-05,278,127,,
gpt-5.4-2026-03-05,137,40,,
gpt-5.4-2026-03-05,153,51,,
gpt-5.4-2026-03-05,157,57,,
gpt-5.4-2026-03-05,144,54,,
gpt-5.4-2026-03-05,134,41,,
gpt-5.4-2026-03-05,155,58,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,87,11,,
gpt-5.4-2026-03-05,381,191,,
gpt-5.4-2026-03-05,279,138,,
gpt-5.4-2026-03-05,129,37,,
gpt-5.4-2026-03-05,90,19,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,149,59,,
gpt-5.4-2026-03-05,98,21,,
gpt-5.4-2026-03-05,110,24,,
gpt-5.4-2026-03-05,224,92,,
gpt-5.4-2026-03-05,197,89,,
gpt-5.4-2026-03-05,146,54,,
gpt-5.4-2026-03-05,192,77,,
gpt-5.4-2026-03-05,174,83,,
gpt-5.4-2026-03-05,113,27,,
gpt-5.4-2026-03-05,143,44,,
gpt-5.4-2026-03-05,131,41,,
gpt-5.4-2026-03-05,257,112,,
gpt-5.4-2026-03-05,243,120,,
gpt-5.4-2026-03-05,239,93,,
gpt-5.4-2026-03-05,148,54,,
gpt-5.4-2026-03-05,214,99,,
gpt-5.4-2026-03-05,206,81,,
gpt-5.4-2026-03-05,193,77,,
gpt-5.4-2026-03-05,120,36,,
gpt-5.4-2026-03-05,155,46,,
gpt-5.4-2026-03-05,219,92,,
gpt-5.4-2026-03-05,230,160,,
gpt-5.4-2026-03-05,307,155,,
gpt-5.4-2026-03-05,183,71,,
gpt-5.4-2026-03-05,200,79,,
gpt-5.4-2026-03-05,208,102,,
gpt-5.4-2026-03-05,313,169,,
gpt-5.4-2026-03-05,124,42,,
gpt-5.4-2026-03-05,151,52,,
gpt-5.4-2026-03-05,182,76,,
gpt-5.4-2026-03-05,147,55,,
gpt-5.4-2026-03-05,311,156,,
gpt-5.4-2026-03-05,133,63,,
gpt-5.4-2026-03-05,152,49,,
gpt-5.4-2026-03-05,235,117,,
gpt-5.4-2026-03-05,148,49,,
gpt-5.4-2026-03-05,162,67,,
gpt-5.4-2026-03-05,129,39,,
gpt-5.4-2026-03-05,158,70,,
gpt-5.4-2026-03-05,158,57,,
gpt-5.4-2026-03-05,104,28,,
gpt-5.4-2026-03-05,108,25,,
gpt-5.4-2026-03-05,139,59,,
gpt-5.4-2026-03-05,222,105,,
gpt-5.4-2026-03-05,355,182,,
gpt-5.4-2026-03-05,231,95,,
gpt-5.4-2026-03-05,320,153,,
gpt-5.4-2026-03-05,113,32,,
gpt-5.4-2026-03-05,325,162,,
gpt-5.4-2026-03-05,118,45,,
gpt-5.4-2026-03-05,125,36,,
gpt-5.4-2026-03-05,149,50,,
gpt-5.4-2026-03-05,113,35,,
gpt-5.4-2026-03-05,175,64,,
gpt-5.4-2026-03-05,292,140,,
gpt-5.4-2026-03-05,497,281,,
gpt-5.4-2026-03-05,141,50,,
gpt-5.4-2026-03-05,107,25,,
gpt-5.4-2026-03-05,367,216,,
gpt-5.4-2026-03-05,306,158,,
gpt-5.4-2026-03-05,295,150,,
gpt-5.4-2026-03-05,181,106,,
gpt-5.4-2026-03-05,98,17,,
gpt-5.4-2026-03-05,161,53,,
gpt-5.4-2026-03-05,210,81,,
gpt-5.4-2026-03-05,266,124,,
gpt-5.4-2026-03-05,317,157,,
gpt-5.4-2026-03-05,259,120,,
gpt-5.4-2026-03-05,273,130,,
gpt-5.4-2026-03-05,282,137,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,114,30,,
gpt-5.4-2026-03-05,355,203,,
gpt-5.4-2026-03-05,316,159,,
gpt-5.4-2026-03-05,433,224,,
gpt-5.4-2026-03-05,296,167,,
gpt-5.4-2026-03-05,465,260,,
gpt-5.4-2026-03-05,119,35,,
gpt-5.4-2026-03-05,220,110,,
gpt-5.4-2026-03-05,201,94,,
gpt-5.4-2026-03-05,202,76,,
gpt-5.4-2026-03-05,208,96,,
gpt-5.4-2026-03-05,286,133,,
gpt-5.4-2026-03-05,241,107,,
gpt-5.4-2026-03-05,244,116,,
gpt-5.4-2026-03-05,219,102,,
gpt-5.4-2026-03-05,220,91,,
gpt-5.4-2026-03-05,221,97,,
gpt-5.4-2026-03-05,234,106,,
gpt-5.4-2026-03-05,238,105,,
gpt-5.4-2026-03-05,110,27,,
gpt-5.4-2026-03-05,289,167,,
gpt-5.4-2026-03-05,490,245,,
gpt-5.4-2026-03-05,370,200,,
gpt-5.4-2026-03-05,108,31,,
gpt-5.4-2026-03-05,197,102,,
gpt-5.4-2026-03-05,264,140,,
gpt-5.4-2026-03-05,308,167,,
gpt-5.4-2026-03-05,277,146,,
gpt-5.4-2026-03-05,209,89,,
gpt-5.4-2026-03-05,202,90,,
gpt-5.4-2026-03-05,197,84,,
gpt-5.4-2026-03-05,295,158,,
gpt-5.4-2026-03-05,278,160,,
gpt-5.4-2026-03-05,254,120,,
gpt-5.4-2026-03-05,233,116,,
gpt-5.4-2026-03-05,303,141,,
gpt-5.4-2026-03-05,260,123,,
gpt-5.4-2026-03-05,118,33,,
gpt-5.4-2026-03-05,196,90,,
gpt-5.4-2026-03-05,171,63,,
gpt-5.4-2026-03-05,224,100,,
gpt-5.4-2026-03-05,174,64,,
gpt-5.4-2026-03-05,304,150,,
gpt-5.4-2026-03-05,201,88,,
gpt-5.4-2026-03-05,181,70,,
gpt-5.4-2026-03-05,298,154,,
gpt-5.4-2026-03-05,102,32,,
gpt-5.4-2026-03-05,200,83,,
gpt-5.4-2026-03-05,300,148,,
gpt-5.4-2026-03-05,127,37,,
gpt-5.4-2026-03-05,123,31,,
gpt-5.4-2026-03-05,183,68,,
gpt-5.4-2026-03-05,292,132,,
gpt-5.4-2026-03-05,272,118,,
gpt-5.4-2026-03-05,379,182,,
gpt-5.4-2026-03-05,213,91,,
gpt-5.4-2026-03-05,198,73,,
gpt-5.4-2026-03-05,315,156,,
gpt-5.4-2026-03-05,126,42,,
gpt-5.4-2026-03-05,123,34,,
gpt-5.4-2026-03-05,258,124,,
gpt-5.4-2026-03-05,284,129,,
gpt-5.4-2026-03-05,290,140,,
gpt-5.4-2026-03-05,257,121,,
gpt-5.4-2026-03-05,229,116,,
gpt-5.4-2026-03-05,205,90,,
gpt-5.4-2026-03-05,121,37,,
gpt-5.4-2026-03-05,122,36,,
gpt-5.4-2026-03-05,152,55,,
gpt-5.4-2026-03-05,277,132,,
gpt-5.4-2026-03-05,289,142,,
gpt-5.4-2026-03-05,329,152,,
gpt-5.4-2026-03-05,170,60,,
